SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idZone	zoneName	idCell	x	y	monthYield	monthLai	monthEai	monthBiomass	monthDirectPar	monthDiffusePar	monthDirectParIntercepted	monthDiffuseParIntercepted	monthDirectParIncident	monthDiffuseParIncident	monthRelativeDirectParIncident	monthRelativeDiffuseParIncident	monthRelativeTotalParIncident	monthVisibleSky	
agroforestry	Thu Nov 20 13:18:09 CET 2025	28/2/2020	28	2	2020	59	1	Main-AF	6	5.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.70101e+01	2.80000e+01	8.86355e-02	1.09803e-01	9.82788e-02	2.70013e+01	
agroforestry	Thu Nov 20 13:18:09 CET 2025	28/2/2020	28	2	2020	59	1	Main-AF	7	6.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.68503e+01	2.80000e+01	8.81112e-02	1.09803e-01	9.79933e-02	2.70013e+01	
agroforestry	Thu Nov 20 13:18:09 CET 2025	28/2/2020	28	2	2020	59	1	Main-AF	8	0.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.68260e+01	2.80000e+01	8.80315e-02	1.09803e-01	9.79499e-02	2.70013e+01	
agroforestry	Thu Nov 20 13:18:09 CET 2025	28/2/2020	28	2	2020	59	1	Main-AF	9	1.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.70657e+01	2.80000e+01	8.88180e-02	1.09803e-01	9.83781e-02	2.70013e+01	
agroforestry	Thu Nov 20 13:18:09 CET 2025	28/2/2020	28	2	2020	59	1	Main-AF	10	2.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.72171e+01	2.80000e+01	8.93149e-02	1.09803e-01	9.86486e-02	2.70013e+01	
agroforestry	Thu Nov 20 13:18:09 CET 2025	28/2/2020	28	2	2020	59	2	TLV-AF	11	3.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.63468e+01	2.80000e+01	8.64588e-02	1.09803e-01	9.70937e-02	2.70013e+01	
agroforestry	Thu Nov 20 13:18:09 CET 2025	28/2/2020	28	2	2020	59	1	Main-AF	12	4.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.65543e+01	2.80000e+01	8.71398e-02	1.09803e-01	9.74644e-02	2.70013e+01	
agroforestry	Thu Nov 20 13:18:09 CET 2025	28/2/2020	28	2	2020	59	1	Main-AF	13	5.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.66158e+01	2.80000e+01	8.73418e-02	1.09803e-01	9.75745e-02	2.70013e+01	
agroforestry	Thu Nov 20 13:18:09 CET 2025	28/2/2020	28	2	2020	59	1	Main-AF	14	6.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.67534e+01	2.80000e+01	8.77932e-02	1.09803e-01	9.78202e-02	2.70013e+01	
agroforestry	Thu Nov 20 13:18:09 CET 2025	28/2/2020	28	2	2020	59	1	Main-AF	15	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.65380e+01	2.80000e+01	8.70862e-02	1.09803e-01	9.74353e-02	2.70013e+01	
