SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idZone	zoneName	idCell	x	y	cropSpeciesName	yieldMax	heightMax	biomassMax	laiMax	eaiMax	rootsDepthMax	cropMaxTemperature	cropMinTemperature	annualSoilEvaporation	annualCapillaryRise	annualDrainageBottom	annualDrainageArtificial	annualIrrigation	annualRunOff	annualSurfaceRunOff	annualWaterDemand	annualWaterUptakeByTrees	annualWaterUptakeByCrop	annualNitrogenDemand	annualNitrogenUptakeByTrees	annualNitrogenUptakeByCrop	annualNitrogenLeachingBottom	annualNitrogenLeachingWaterTable	annualDirectParIncident	annualDiffuseParIncident	annualDirectParIntercepted	annualDiffuseParIntercepted	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2000	31	12	2000	366	1	main	21	0.0000000000000000e+00	0.0000000000000000e+00	maize	1.48500e+01	2.42839e+00	2.20010e+01	5.07547e+00	1.48500e+00	1.24106e+00	1.05700e+01	-2.89000e+00	2.80643e+02	0.00000e+00	2.10339e+02	0.00000e+00	3.77000e+02	9.91230e+01	9.91230e+01	4.28489e+02	0.00000e+00	0.00000e+00	3.45178e+02	0.00000e+00	0.00000e+00	1.28815e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2000	31	12	2000	366	1	main	22	1.0000000000000000e+00	0.0000000000000000e+00	maize	1.48500e+01	2.42884e+00	2.19934e+01	5.08440e+00	1.48500e+00	1.24101e+00	1.05700e+01	-2.89000e+00	2.79595e+02	0.00000e+00	2.10394e+02	0.00000e+00	3.77000e+02	9.91514e+01	9.91514e+01	4.29357e+02	0.00000e+00	0.00000e+00	3.45066e+02	0.00000e+00	0.00000e+00	1.28840e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2000	31	12	2000	366	2	inter	23	2.0000000000000000e+00	0.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.05700e+01	-2.89000e+00	3.49169e+02	0.00000e+00	1.53643e+02	0.00000e+00	0.00000e+00	8.35600e+01	8.35600e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.32771e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2000	31	12	2000	366	1	main	24	3.0000000000000000e+00	0.0000000000000000e+00	maize	1.48500e+01	2.42884e+00	2.19933e+01	5.08444e+00	1.48500e+00	1.24101e+00	1.05700e+01	-2.89000e+00	2.79597e+02	0.00000e+00	2.10394e+02	0.00000e+00	3.77000e+02	9.91519e+01	9.91519e+01	4.29370e+02	0.00000e+00	0.00000e+00	3.45064e+02	0.00000e+00	0.00000e+00	1.28841e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2000	31	12	2000	366	1	main	25	4.0000000000000000e+00	0.0000000000000000e+00	maize	1.48500e+01	2.42839e+00	2.20011e+01	5.07546e+00	1.48500e+00	1.24106e+00	1.05700e+01	-2.89000e+00	2.80644e+02	0.00000e+00	2.10338e+02	0.00000e+00	3.77000e+02	9.91228e+01	9.91228e+01	4.28490e+02	0.00000e+00	0.00000e+00	3.45178e+02	0.00000e+00	0.00000e+00	1.28815e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	1	main	1	0.0000000000000000e+00	4.0000000000000000e+00	maize	6.40802e+00	1.22941e+00	9.38281e+00	6.88255e-01	9.34803e-01	2.46847e-01	1.01100e+01	1.35000e+00	4.51426e+02	0.00000e+00	5.66729e+02	0.00000e+00	3.77000e+02	1.21232e+02	1.21232e+02	1.35917e+02	0.00000e+00	0.00000e+00	2.03211e+02	0.00000e+00	0.00000e+00	3.37124e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	1	main	2	1.0000000000000000e+00	4.0000000000000000e+00	maize	6.41677e+00	1.23038e+00	9.39536e+00	6.88873e-01	9.34848e-01	2.46858e-01	1.01100e+01	1.35000e+00	4.51080e+02	0.00000e+00	5.67007e+02	0.00000e+00	3.77000e+02	1.21214e+02	1.21214e+02	1.35774e+02	0.00000e+00	0.00000e+00	2.03403e+02	0.00000e+00	0.00000e+00	3.31328e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	2	inter	3	2.0000000000000000e+00	4.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.01100e+01	1.35000e+00	3.83533e+02	0.00000e+00	3.58196e+02	0.00000e+00	0.00000e+00	1.15400e+02	1.15400e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.13491e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	1	main	4	3.0000000000000000e+00	4.0000000000000000e+00	maize	6.41683e+00	1.23037e+00	9.39546e+00	6.88865e-01	9.34861e-01	2.46859e-01	1.01100e+01	1.35000e+00	4.51082e+02	0.00000e+00	5.67005e+02	0.00000e+00	3.77000e+02	1.21214e+02	1.21214e+02	1.35775e+02	0.00000e+00	0.00000e+00	2.03404e+02	0.00000e+00	0.00000e+00	3.31315e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:59:57 CET 2025	31/12/2001	31	12	2001	365	1	main	5	4.0000000000000000e+00	4.0000000000000000e+00	maize	6.40804e+00	1.22941e+00	9.38283e+00	6.88253e-01	9.34806e-01	2.46847e-01	1.01100e+01	1.35000e+00	4.51426e+02	0.00000e+00	5.66728e+02	0.00000e+00	3.77000e+02	1.21232e+02	1.21232e+02	1.35917e+02	0.00000e+00	0.00000e+00	2.03212e+02	0.00000e+00	0.00000e+00	3.37121e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
