SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idZone	zoneName	idCell	x	y	cropSpeciesName	cropAge	phenologicStageVegetative	phenologicStageReproductive	yield	biomass	grainBiomass	tuberBiomass	fruitBiomass	grainNumber	grainWeight	grainGrowthRate	nitrogenGrain	biomassIncrement	height	densite	rootsDepth	lai	eai	sla	treeFineRootsLength	treeCarbonCoarseRoots	cropTemperature	soilSurfaceTemperature	etpCalculated	hisafeWaterStomatalStress	hisafeWaterTurgescenceStress	hisafeWaterSenescenceStress	hisafeNitrogenStress	nitrogenNutritionIndex	sticsNitrogenBiomassStress	sticsNitrogenLaiStress	sticsNitrogenSenescenceStress	tempStressLue	tempStressGrainFilling	frostStressPlantDensity	frostStressFoliage	frostStressReprod	visibleSky	totalParIncident	diffuseParIncident	directParIncident	totalParIntercepted	diffuseParIntercepted	directParIntercepted	relativeTotalParIncident	relativeDiffuseParIncident	relativeDirectParIncident	relativeGlobalRadIncident	actualWaterPotential	waterDemand	waterDemandReduced	waterUptakeByCrop	waterUptakeByTrees	waterUptakePotential	soilEvaporation	mulchEvaporation	waterUptakeInSaturationByTrees	waterUptakeInSaturationByCrop	rainInterceptedByTrees	rainInterceptedByCrop	rainTransmittedByTrees	rainTransmittedByCrop	stemFlowByTrees	stemFlowByCrop	waterAddedByWaterTable	waterTakenByDesaturation	irrigation	capillaryRise	runOff	drainageBottom	drainageArtificial	surfaceRunOff	carbonMulch	carbonMulchTreeFoliage	mulchWaterStock	mulchCoverRatio	mulchBiomass	carbonResidus	carbonMicrobialBiomass	carbonMicrobialBiomassMulch	totalCarbonHumusStock	activeCarbonHumusStock	inactiveCarbonHumusStock	nitrogenDemand	nitrogenUptakeByCrop	nitrogenUptakeByTrees	nitrogenUptakeInSaturationByTrees	nitrogenUptakeInSaturationByCrop	nitrogenRain	nitrogenRunOff	nitrogenFertilisationMineral	nitrogenFertilisationOrganic	nitrogenIrrigation	nitrogenFixation	nitrogenVolatilisation	nitrogenVolatilisationOrganic	nitrogenDenitrification	nitrogenMulch	totalNitrogenHumusStock	activeNitrogenHumusStock	inactiveNitrogenHumusStock	nitrogenHumusMineralisation	nitrogenResiduMineralisation	nitrogenImmobilisation	cropNitrogenLeafLitter	cropNitrogenRootsLitter	nitrogenResidus	nitrogenMicrobialBiomass	nitrogenMicrobialBiomassMulch	nitrogenLeachingBottom	nitrogenLeachingArtificial	nitrogenLeachingWaterTable	mineralNitrogenStock	nitrogenAddedByWaterTable	nitrogenLossNitrification	nitrogenHarvested	biomassHarvested	meanHisafeWaterStressVegetative	meanHisafeWaterStressReproductive	meanHisafeNitrogenStressVegetative	meanHisafeNitrogenStressReproductive	tetstomate	teturg	fruitBiomass	isTreeAbove	nbrTreeAbove	cropCarbonLeafLitter	cropCarbonRootsLitter	treeCarbonFoliageLitter	treeCarbonBranchesLitter	treeCarbonFruitLitter	treeCarbonFineRootsLitter	treeCarbonCoarseRootsLitter	treeNitrogenFoliageLitter	treeNitrogenBranchesLitter	treeNitrogenFruitLitter	treeNitrogenFineRootsLitter	treeNitrogenCoarseRootsLitter	
forestry	Fri Nov 07 14:04:00 CET 2025	1/1/2000	1	1	2000	1	1	main	1	0.0000000000000000e+00	2.0000000000000000e+00	baresoil	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.99000e+02	0.00000e+00	0.00000e+00	0.00000e+00	6.00000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9988210201263430e-01	1.5943338394165039e+01	5.1991987228393555e+00	1.0744139671325684e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9968338012695310e-01	9.9992662668228150e-01	9.9956572055816650e-01	9.9985527992248540e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	4.46153e+04	1.56150e+04	2.90003e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	3.65698e+03	1.27991e+03	2.37707e+03	5.03046e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1050302527844910e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Non	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
forestry	Fri Nov 07 14:04:00 CET 2025	1/1/2000	1	1	2000	1	1	main	2	1.0000000000000000e+00	2.0000000000000000e+00	baresoil	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.99000e+02	0.00000e+00	0.00000e+00	0.00000e+00	6.00000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9977999925613400e-01	1.5927050590515137e+01	5.1986627578735350e+00	1.0728387832641602e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9866211414337160e-01	9.9982351064682010e-01	9.9810028076171880e-01	9.9936509132385250e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	4.46153e+04	1.56150e+04	2.90003e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	3.65698e+03	1.27991e+03	2.37707e+03	5.03046e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1050302527844910e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Non	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
forestry	Fri Nov 07 14:04:00 CET 2025	1/1/2000	1	1	2000	1	1	main	3	2.0000000000000000e+00	2.0000000000000000e+00	baresoil	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.99000e+02	0.00000e+00	0.00000e+00	0.00000e+00	6.00000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9988210201263430e-01	1.5943261623382568e+01	5.1991991996765140e+00	1.0744062423706055e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9967855215072630e-01	9.9992668628692630e-01	9.9955850839614870e-01	9.9985295534133910e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	4.46153e+04	1.56150e+04	2.90003e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	3.65698e+03	1.27991e+03	2.37707e+03	5.03046e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1050302527844910e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Non	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
forestry	Fri Nov 07 14:04:00 CET 2025	1/1/2000	1	1	2000	1	1	main	4	0.0000000000000000e+00	1.0000000000000000e+00	baresoil	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.99000e+02	0.00000e+00	0.00000e+00	0.00000e+00	6.00000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9977999925613400e-01	1.5941817760467530e+01	5.1986641883850100e+00	1.0743153572082520e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9958801269531250e-01	9.9982380867004400e-01	9.9947398900985720e-01	9.9980950355529790e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	4.46153e+04	1.56150e+04	2.90003e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	3.65698e+03	1.27991e+03	2.37707e+03	5.03046e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1050302527844910e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Non	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
forestry	Fri Nov 07 14:04:00 CET 2025	1/1/2000	1	1	2000	1	1	main	5	1.0000000000000000e+00	1.0000000000000000e+00	baresoil	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.99000e+02	0.00000e+00	0.00000e+00	0.00000e+00	6.00000e+02	6.9383299986595670e+02	7.3098366205742400e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9925208091735840e-01	1.5939857482910156e+01	5.1952209472656250e+00	1.0744636535644531e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9946510791778560e-01	9.9916166067123410e-01	9.9961197376251220e-01	9.9975055456161500e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	4.46153e+04	1.56150e+04	2.90003e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	3.65698e+03	1.27991e+03	2.37707e+03	5.03046e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1050302527844910e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Oui	1	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
forestry	Fri Nov 07 14:04:00 CET 2025	1/1/2000	1	1	2000	1	1	main	6	2.0000000000000000e+00	1.0000000000000000e+00	baresoil	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.99000e+02	0.00000e+00	0.00000e+00	0.00000e+00	6.00000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9977999925613400e-01	1.5942100048065186e+01	5.1986632347106930e+00	1.0743436813354492e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9960571527481080e-01	9.9982362985610960e-01	9.9950033426284790e-01	9.9981802701950070e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	4.46153e+04	1.56150e+04	2.90003e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	3.65698e+03	1.27991e+03	2.37707e+03	5.03046e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1050302527844910e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Non	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
forestry	Fri Nov 07 14:04:00 CET 2025	1/1/2000	1	1	2000	1	1	main	7	0.0000000000000000e+00	0.0000000000000000e+00	baresoil	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.99000e+02	0.00000e+00	0.00000e+00	0.00000e+00	6.00000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9988222122192380e-01	1.5946480274200440e+01	5.1991991996765140e+00	1.0747281074523926e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9988037347793580e-01	9.9992668628692630e-01	9.9985802173614500e-01	9.9994987249374390e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	4.46153e+04	1.56150e+04	2.90003e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	3.65698e+03	1.27991e+03	2.37707e+03	5.03046e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1050302527844910e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Non	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
forestry	Fri Nov 07 14:04:00 CET 2025	1/1/2000	1	1	2000	1	1	main	8	1.0000000000000000e+00	0.0000000000000000e+00	baresoil	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.99000e+02	0.00000e+00	0.00000e+00	0.00000e+00	6.00000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9977999925613400e-01	1.5940998077392578e+01	5.1986646652221680e+00	1.0742333412170410e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9953663349151610e-01	9.9982392787933350e-01	9.9939769506454470e-01	9.9978488683700560e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	4.46153e+04	1.56150e+04	2.90003e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	3.65698e+03	1.27991e+03	2.37707e+03	5.03046e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1050302527844910e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Non	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
forestry	Fri Nov 07 14:04:00 CET 2025	1/1/2000	1	1	2000	1	1	main	9	2.0000000000000000e+00	0.0000000000000000e+00	baresoil	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.99000e+02	0.00000e+00	0.00000e+00	0.00000e+00	6.00000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9988216161727900e-01	1.5946454524993896e+01	5.1992001533508300e+00	1.0747254371643066e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9987876415252690e-01	9.9992686510086060e-01	9.9985545873641970e-01	9.9994903802871700e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	4.46153e+04	1.56150e+04	2.90003e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	3.65698e+03	1.27991e+03	2.37707e+03	5.03046e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1050302527844910e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Non	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
