SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idZone	zoneName	idCell	x	y	monthYield	monthLai	monthEai	monthBiomass	monthDirectPar	monthDiffusePar	monthDirectParIntercepted	monthDiffuseParIntercepted	monthDirectParIncident	monthDiffuseParIncident	monthRelativeDirectParIncident	monthRelativeDiffuseParIncident	monthRelativeTotalParIncident	monthVisibleSky	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	14	3.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.72692e+01	2.80000e+01	2.33609e-01	1.62112e-01	1.90945e-01	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	15	4.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.73926e+01	2.80000e+01	2.34666e-01	1.62112e-01	1.91372e-01	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	16	0.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.71906e+01	2.80000e+01	2.32936e-01	1.62112e-01	1.90674e-01	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	17	1.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.72525e+01	2.80000e+01	2.33466e-01	1.62112e-01	1.90888e-01	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	18	2.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.72239e+01	2.80000e+01	2.33221e-01	1.62112e-01	1.90789e-01	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	19	3.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.70903e+01	2.80000e+01	2.32076e-01	1.62112e-01	1.90327e-01	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	20	4.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.72503e+01	2.80000e+01	2.33447e-01	1.62112e-01	1.90880e-01	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	21	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.73841e+01	2.80000e+01	2.34593e-01	1.62112e-01	1.91342e-01	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	22	1.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.74882e+01	2.80000e+01	2.35485e-01	1.62112e-01	1.91702e-01	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	23	2.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.74659e+01	2.80000e+01	2.35294e-01	1.62112e-01	1.91625e-01	2.70013e+01	
