
SimulationName	Date	Day	Month	Year	JulianDay	idCell	idVoxel	x	y	z	theta	mineralNitrogenStock	cropRootDensity	cropWaterUptake	cropNitrogenUptake	totalTreeCoarseRootBiomass	totalTreeRootDensity	totalTreeWaterUptake	totalTreeNitrogenUptake	fineRootCost	colonisationDirection_1	treeCoarseRootBiomass_1	treeRootDensity_1
forestry	1/11/1996	1	11	1996	306	9	99	2.50000e+00	5.00000e-01	5.00000e-01	3.24271e-01	2.28964e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.29962e-04	2.59185e+02	0.00000e+00	0.00000e+00	0.00000e+00	2	5.299624670468057E-4	259.18472
forestry	1/11/1996	1	11	1996	306	9	100	2.50000e+00	5.00000e-01	7.00000e-01	3.24838e-01	1.43809e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.92363e-04	1.58298e+02	0.00000e+00	0.00000e+00	0.00000e+00	2	2.9236344609421454E-4	158.29842
forestry	1/11/1996	1	11	1996	306	9	101	2.50000e+00	5.00000e-01	9.00000e-01	3.39374e-01	8.35749e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/11/1996	1	11	1996	306	9	102	2.50000e+00	5.00000e-01	1.10000e+00	3.39374e-01	4.95548e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/11/1996	1	11	1996	306	9	103	2.50000e+00	5.00000e-01	1.30000e+00	3.39374e-01	3.60916e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/11/1996	1	11	1996	306	9	104	2.50000e+00	5.00000e-01	1.50000e+00	3.24964e-01	3.24058e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/11/1996	1	11	1996	306	9	105	2.50000e+00	5.00000e-01	1.70000e+00	3.24964e-01	3.69925e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/11/1996	1	11	1996	306	9	106	2.50000e+00	5.00000e-01	1.90000e+00	3.24964e-01	4.71099e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/11/1996	1	11	1996	306	9	107	2.50000e+00	5.00000e-01	2.10000e+00	3.24964e-01	6.18318e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/11/1996	1	11	1996	306	9	108	2.50000e+00	5.00000e-01	2.30000e+00	3.24964e-01	7.94625e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	1	1	5.00000e-01	2.50000e+00	1.00000e-01	2.75976e-01	4.77946e-01	0.00000e+00	0.00000e+00	0.00000e+00	4.30498e-05	1.65473e+01	0.00000e+00	0.00000e+00	0.00000e+00	3	4.304983646466044E-5	16.54734
forestry	1/12/1996	1	12	1996	336	1	2	5.00000e-01	2.50000e+00	3.00000e-01	2.90332e-01	9.42453e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.78252e-04	2.47368e+02	0.00000e+00	0.00000e+00	0.00000e+00	3	6.782521117092361E-4	247.3676
forestry	1/12/1996	1	12	1996	336	1	3	5.00000e-01	2.50000e+00	5.00000e-01	3.26464e-01	1.81714e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.29977e-04	2.22751e+02	0.00000e+00	0.00000e+00	0.00000e+00	3	5.299768725626372E-4	222.7506
forestry	1/12/1996	1	12	1996	336	1	4	5.00000e-01	2.50000e+00	7.00000e-01	3.26491e-01	2.02656e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.92363e-04	1.36042e+02	0.00000e+00	0.00000e+00	0.00000e+00	3	2.9236344609421454E-4	136.04237
forestry	1/12/1996	1	12	1996	336	1	5	5.00000e-01	2.50000e+00	9.00000e-01	3.39374e-01	1.75155e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	1	6	5.00000e-01	2.50000e+00	1.10000e+00	3.39374e-01	1.22039e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	1	7	5.00000e-01	2.50000e+00	1.30000e+00	3.39374e-01	7.91391e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	1	8	5.00000e-01	2.50000e+00	1.50000e+00	3.24964e-01	5.14642e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	1	9	5.00000e-01	2.50000e+00	1.70000e+00	3.24964e-01	4.03671e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	1	10	5.00000e-01	2.50000e+00	1.90000e+00	3.24964e-01	3.87783e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	1	11	5.00000e-01	2.50000e+00	2.10000e+00	3.24964e-01	4.42906e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	1	12	5.00000e-01	2.50000e+00	2.30000e+00	3.24964e-01	5.52266e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	2	13	1.50000e+00	2.50000e+00	1.00000e-01	2.76101e-01	4.77540e-01	0.00000e+00	0.00000e+00	0.00000e+00	4.22796e-04	9.16451e+01	0.00000e+00	0.00000e+00	0.00000e+00	3	4.227962416979465E-4	91.645134
forestry	1/12/1996	1	12	1996	336	2	14	1.50000e+00	2.50000e+00	3.00000e-01	2.90345e-01	9.41678e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.67371e-03	3.32828e+02	0.00000e+00	0.00000e+00	0.00000e+00	3	0.0016737139087041717	332.82843
forestry	1/12/1996	1	12	1996	336	2	15	1.50000e+00	2.50000e+00	5.00000e-01	3.26464e-01	1.81842e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.36984e-03	3.15527e+02	0.00000e+00	0.00000e+00	0.00000e+00	3	0.0013698432513163925	315.5275
forestry	1/12/1996	1	12	1996	336	2	16	1.50000e+00	2.50000e+00	7.00000e-01	3.26491e-01	2.03194e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.05736e-03	2.78201e+02	0.00000e+00	0.00000e+00	0.00000e+00	3	0.001057358023801665	278.20117
forestry	1/12/1996	1	12	1996	336	2	17	1.50000e+00	2.50000e+00	9.00000e-01	3.39374e-01	1.76113e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.53869e-04	2.11620e+02	0.00000e+00	0.00000e+00	0.00000e+00	3	6.53868623607327E-4	211.62042
forestry	1/12/1996	1	12	1996	336	2	18	1.50000e+00	2.50000e+00	1.10000e+00	3.39374e-01	1.23119e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.02241e-05	3.83605e+00	0.00000e+00	0.00000e+00	0.00000e+00	3	1.0224072004022157E-5	3.8360546
forestry	1/12/1996	1	12	1996	336	2	19	1.50000e+00	2.50000e+00	1.30000e+00	3.39374e-01	7.98397e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	2	20	1.50000e+00	2.50000e+00	1.50000e+00	3.24964e-01	5.18167e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	2	21	1.50000e+00	2.50000e+00	1.70000e+00	3.24964e-01	4.07871e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	2	22	1.50000e+00	2.50000e+00	1.90000e+00	3.24964e-01	3.96386e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	2	23	1.50000e+00	2.50000e+00	2.10000e+00	3.24964e-01	4.58150e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	2	24	1.50000e+00	2.50000e+00	2.30000e+00	3.24964e-01	5.74547e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	3	25	2.50000e+00	2.50000e+00	1.00000e-01	2.75976e-01	4.77966e-01	0.00000e+00	0.00000e+00	0.00000e+00	4.30469e-05	1.65464e+01	0.00000e+00	0.00000e+00	0.00000e+00	3	4.304688141768033E-5	16.546402
forestry	1/12/1996	1	12	1996	336	3	26	2.50000e+00	2.50000e+00	3.00000e-01	2.90332e-01	9.42515e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.78251e-04	2.47367e+02	0.00000e+00	0.00000e+00	0.00000e+00	3	6.782510614561685E-4	247.36745
forestry	1/12/1996	1	12	1996	336	3	27	2.50000e+00	2.50000e+00	5.00000e-01	3.26464e-01	1.81723e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.29977e-04	2.22751e+02	0.00000e+00	0.00000e+00	0.00000e+00	3	5.299769195494138E-4	222.75063
forestry	1/12/1996	1	12	1996	336	3	28	2.50000e+00	2.50000e+00	7.00000e-01	3.26491e-01	2.02661e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.92363e-04	1.36042e+02	0.00000e+00	0.00000e+00	0.00000e+00	3	2.9236344609421454E-4	136.04237
forestry	1/12/1996	1	12	1996	336	3	29	2.50000e+00	2.50000e+00	9.00000e-01	3.39374e-01	1.75156e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	3	30	2.50000e+00	2.50000e+00	1.10000e+00	3.39374e-01	1.22038e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	3	31	2.50000e+00	2.50000e+00	1.30000e+00	3.39374e-01	7.91371e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	3	32	2.50000e+00	2.50000e+00	1.50000e+00	3.24964e-01	5.14627e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	3	33	2.50000e+00	2.50000e+00	1.70000e+00	3.24964e-01	4.03663e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	3	34	2.50000e+00	2.50000e+00	1.90000e+00	3.24964e-01	3.87782e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	3	35	2.50000e+00	2.50000e+00	2.10000e+00	3.24964e-01	4.42911e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	3	36	2.50000e+00	2.50000e+00	2.30000e+00	3.24964e-01	5.52277e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	4	37	5.00000e-01	1.50000e+00	1.00000e-01	2.75991e-01	4.76933e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.01751e-03	2.77611e+02	0.00000e+00	0.00000e+00	0.00000e+00	1	0.00101751089542016	277.61084
forestry	1/12/1996	1	12	1996	336	4	38	5.00000e-01	1.50000e+00	3.00000e-01	2.90333e-01	9.34487e-01	0.00000e+00	0.00000e+00	0.00000e+00	3.65491e-03	3.59327e+02	0.00000e+00	0.00000e+00	0.00000e+00	1	0.003654909342382826	359.32687
forestry	1/12/1996	1	12	1996	336	4	39	5.00000e-01	1.50000e+00	5.00000e-01	3.26464e-01	1.79869e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.90950e-03	3.35461e+02	0.00000e+00	0.00000e+00	0.00000e+00	1	0.0029094962737302686	335.46063
forestry	1/12/1996	1	12	1996	336	4	40	5.00000e-01	1.50000e+00	7.00000e-01	3.26491e-01	2.00913e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.69317e-03	2.91210e+02	0.00000e+00	0.00000e+00	0.00000e+00	1	0.0016931669324076477	291.20987
forestry	1/12/1996	1	12	1996	336	4	41	5.00000e-01	1.50000e+00	9.00000e-01	3.39374e-01	1.74339e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.22341e-04	2.18222e+02	0.00000e+00	0.00000e+00	0.00000e+00	1	4.2234104695192413E-4	218.22234
forestry	1/12/1996	1	12	1996	336	4	42	5.00000e-01	1.50000e+00	1.10000e+00	3.39374e-01	1.22087e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.29859e-05	1.86412e+01	0.00000e+00	0.00000e+00	0.00000e+00	1	3.298588124030958E-5	18.641228
forestry	1/12/1996	1	12	1996	336	4	43	5.00000e-01	1.50000e+00	1.30000e+00	3.39374e-01	7.93163e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	4	44	5.00000e-01	1.50000e+00	1.50000e+00	3.24964e-01	5.15833e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	4	45	5.00000e-01	1.50000e+00	1.70000e+00	3.24964e-01	4.07047e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	4	46	5.00000e-01	1.50000e+00	1.90000e+00	3.24964e-01	3.96510e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	4	47	5.00000e-01	1.50000e+00	2.10000e+00	3.24964e-01	4.58871e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	4	48	5.00000e-01	1.50000e+00	2.30000e+00	3.24964e-01	5.75508e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	5	49	1.50000e+00	1.50000e+00	1.00000e-01	2.76070e-01	4.88083e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.44597e-01	7.69431e+03	0.00000e+00	0.00000e+00	0.00000e+00	4	0.1445974094945711	7694.3135
forestry	1/12/1996	1	12	1996	336	5	50	1.50000e+00	1.50000e+00	3.00000e-01	2.90341e-01	1.50217e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.61227e-02	6.26055e+03	0.00000e+00	0.00000e+00	0.00000e+00	4	0.05612268306366077	6260.548
forestry	1/12/1996	1	12	1996	336	5	51	1.50000e+00	1.50000e+00	5.00000e-01	3.26464e-01	1.95007e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.30608e-02	5.11751e+02	0.00000e+00	0.00000e+00	0.00000e+00	4	0.013060828489064676	511.7507
forestry	1/12/1996	1	12	1996	336	5	52	1.50000e+00	1.50000e+00	7.00000e-01	3.26491e-01	2.19482e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.20606e-03	4.93604e+02	0.00000e+00	0.00000e+00	0.00000e+00	4	0.008206059064235795	493.6042
forestry	1/12/1996	1	12	1996	336	5	53	1.50000e+00	1.50000e+00	9.00000e-01	3.39374e-01	1.89129e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.18449e-03	4.41479e+02	0.00000e+00	0.00000e+00	0.00000e+00	4	0.0041844943714445465	441.4791
forestry	1/12/1996	1	12	1996	336	5	54	1.50000e+00	1.50000e+00	1.10000e+00	3.39374e-01	1.30652e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.11958e-03	3.84811e+02	0.00000e+00	0.00000e+00	0.00000e+00	4	0.0011195829054090223	384.81076
forestry	1/12/1996	1	12	1996	336	5	55	1.50000e+00	1.50000e+00	1.30000e+00	3.39374e-01	8.47747e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.71539e-04	3.18477e+02	0.00000e+00	0.00000e+00	0.00000e+00	4	5.715388133968911E-4	318.4768
forestry	1/12/1996	1	12	1996	336	5	56	1.50000e+00	1.50000e+00	1.50000e+00	3.24964e-01	5.72621e-01	0.00000e+00	0.00000e+00	0.00000e+00	2.42004e-04	2.35763e+02	0.00000e+00	0.00000e+00	0.00000e+00	4	2.4200430493557008E-4	235.76256
forestry	1/12/1996	1	12	1996	336	5	57	1.50000e+00	1.50000e+00	1.70000e+00	3.24964e-01	4.91069e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.55390e-05	1.05284e+02	0.00000e+00	0.00000e+00	0.00000e+00	4	5.5538992540467935E-5	105.28391
forestry	1/12/1996	1	12	1996	336	5	58	1.50000e+00	1.50000e+00	1.90000e+00	3.24964e-01	5.15806e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	5	59	1.50000e+00	1.50000e+00	2.10000e+00	3.24964e-01	6.06776e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	5	60	1.50000e+00	1.50000e+00	2.30000e+00	3.24964e-01	7.34204e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	6	61	2.50000e+00	1.50000e+00	1.00000e-01	2.75991e-01	4.76922e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.01750e-03	2.77609e+02	0.00000e+00	0.00000e+00	0.00000e+00	0	0.0010175000560056497	277.6088
forestry	1/12/1996	1	12	1996	336	6	62	2.50000e+00	1.50000e+00	3.00000e-01	2.90333e-01	9.34459e-01	0.00000e+00	0.00000e+00	0.00000e+00	3.65488e-03	3.59324e+02	0.00000e+00	0.00000e+00	0.00000e+00	0	0.003654878753032584	359.3241
forestry	1/12/1996	1	12	1996	336	6	63	2.50000e+00	1.50000e+00	5.00000e-01	3.26464e-01	1.79866e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.90950e-03	3.35461e+02	0.00000e+00	0.00000e+00	0.00000e+00	0	0.0029094956079638635	335.46057
forestry	1/12/1996	1	12	1996	336	6	64	2.50000e+00	1.50000e+00	7.00000e-01	3.26491e-01	2.00914e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.69317e-03	2.91210e+02	0.00000e+00	0.00000e+00	0.00000e+00	0	0.0016931669324076477	291.20987
forestry	1/12/1996	1	12	1996	336	6	65	2.50000e+00	1.50000e+00	9.00000e-01	3.39374e-01	1.74342e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.22341e-04	2.18222e+02	0.00000e+00	0.00000e+00	0.00000e+00	0	4.2234104695192413E-4	218.22234
forestry	1/12/1996	1	12	1996	336	6	66	2.50000e+00	1.50000e+00	1.10000e+00	3.39374e-01	1.22091e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.29859e-05	1.86412e+01	0.00000e+00	0.00000e+00	0.00000e+00	0	3.298588124030958E-5	18.641228
forestry	1/12/1996	1	12	1996	336	6	67	2.50000e+00	1.50000e+00	1.30000e+00	3.39374e-01	7.93196e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	6	68	2.50000e+00	1.50000e+00	1.50000e+00	3.24964e-01	5.15851e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	6	69	2.50000e+00	1.50000e+00	1.70000e+00	3.24964e-01	4.07053e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	6	70	2.50000e+00	1.50000e+00	1.90000e+00	3.24964e-01	3.96506e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	6	71	2.50000e+00	1.50000e+00	2.10000e+00	3.24964e-01	4.58857e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	6	72	2.50000e+00	1.50000e+00	2.30000e+00	3.24964e-01	5.75485e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	7	73	5.00000e-01	5.00000e-01	1.00000e-01	2.76085e-01	4.78092e-01	0.00000e+00	0.00000e+00	0.00000e+00	4.29214e-05	1.64988e+01	0.00000e+00	0.00000e+00	0.00000e+00	2	4.2921421151225186E-5	16.498753
forestry	1/12/1996	1	12	1996	336	7	74	5.00000e-01	5.00000e-01	3.00000e-01	2.90343e-01	9.45523e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.75539e-04	2.46518e+02	0.00000e+00	0.00000e+00	0.00000e+00	2	6.75539240024949E-4	246.51845
forestry	1/12/1996	1	12	1996	336	7	75	5.00000e-01	5.00000e-01	5.00000e-01	3.26464e-01	1.82407e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.29963e-04	2.22745e+02	0.00000e+00	0.00000e+00	0.00000e+00	2	5.299625909269371E-4	222.74463
forestry	1/12/1996	1	12	1996	336	7	76	5.00000e-01	5.00000e-01	7.00000e-01	3.26491e-01	2.03369e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.92363e-04	1.36042e+02	0.00000e+00	0.00000e+00	0.00000e+00	2	2.9236344609421454E-4	136.04237
forestry	1/12/1996	1	12	1996	336	7	77	5.00000e-01	5.00000e-01	9.00000e-01	3.39374e-01	1.75710e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	7	78	5.00000e-01	5.00000e-01	1.10000e+00	3.39374e-01	1.22375e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	7	79	5.00000e-01	5.00000e-01	1.30000e+00	3.39374e-01	7.93114e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	7	80	5.00000e-01	5.00000e-01	1.50000e+00	3.24964e-01	5.15553e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	7	81	5.00000e-01	5.00000e-01	1.70000e+00	3.24964e-01	4.04552e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	7	82	5.00000e-01	5.00000e-01	1.90000e+00	3.24964e-01	3.89208e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	7	83	5.00000e-01	5.00000e-01	2.10000e+00	3.24964e-01	4.45314e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	7	84	5.00000e-01	5.00000e-01	2.30000e+00	3.24964e-01	5.55905e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/12/1996	1	12	1996	336	8	85	1.50000e+00	5.00000e-01	1.00000e-01	2.76224e-01	4.78004e-01	0.00000e+00	0.00000e+00	0.00000e+00	4.20848e-04	9.12659e+01	0.00000e+00	0.00000e+00	0.00000e+00	2	4.2084821518730394E-4	91.265915
forestry	1/12/1996	1	12	1996	336	8	86	1.50000e+00	5.00000e-01	3.00000e-01	2.90357e-01	9.48404e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.66893e-03	3.31799e+02	0.00000e+00	0.00000e+00	0.00000e+00	2	0.0016689340710303393	331.7989
